spec_id,panel,outcome,term,omitted_primary_tag,coef,se,pval,nobs,weight_col,formula
queue_tag_breadth,p1_jmis_residual_queue_panel.csv,tag_count_full_mean,high_post,multithreading,0.1469344570408827,0.03877837476289039,0.001993326406736154,1075,n_questions,tag_count_full_mean ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
queue_tag_breadth,p1_jmis_residual_queue_panel.csv,tag_count_full_mean,high_post,numpy,0.14394550171587284,0.038238518870289756,0.002092903250405598,1078,n_questions,tag_count_full_mean ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
queue_tag_breadth,p1_jmis_residual_queue_panel.csv,tag_count_full_mean,high_post,pandas,0.14518439523684845,0.03832940299043793,0.0019983527823364696,1077,n_questions,tag_count_full_mean ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
queue_tag_breadth,p1_jmis_residual_queue_panel.csv,tag_count_full_mean,high_post,python,0.12409292978584349,0.03824361797681123,0.005873135075714063,1075,n_questions,tag_count_full_mean ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
queue_tag_breadth,p1_jmis_residual_queue_panel.csv,tag_count_full_mean,high_post,regex,0.1457406287192542,0.038268786341681786,0.001918942934436706,1075,n_questions,tag_count_full_mean ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
queue_tag_breadth,p1_jmis_residual_queue_panel.csv,tag_count_full_mean,high_post,sql,0.13669221134024293,0.03883847277172767,0.003400810895781596,1075,n_questions,tag_count_full_mean ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,android,0.03268041523142054,0.010534860260408686,0.0077994577405305614,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,apache-spark,0.0300167242363735,0.009012191864434334,0.00495066292570902,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,bash,0.029651982244895805,0.008869426757896492,0.004829166999109777,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,docker,0.025414275042157153,0.00844453171819343,0.009372316521931613,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,excel,0.026964534921625115,0.007442586858359694,0.0027691755475764907,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,firebase,0.03145151667991486,0.009259288354705993,0.004340836849257731,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,javascript,0.03325124039884225,0.014660249022386577,0.039673316030204055,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,kubernetes,0.02789673642664634,0.008984375682115915,0.007754558822557755,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,linux,0.03189163374899933,0.009053990015456863,0.0033814131950975317,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,memory-management,0.03059166701264021,0.008907551907121117,0.004028057150852412,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,multithreading,0.030988761400584867,0.008949695236496748,0.003808422279347032,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,numpy,0.02984544338165558,0.00884839674996664,0.004551083443911174,1077,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,pandas,0.029202512716465307,0.00865447750969333,0.004539428593940432,1076,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,python,0.03822700986885856,0.012977517866244999,0.010637427765574886,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,regex,0.029730514282829558,0.008928356299508024,0.004958370317913046,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_brand_new_share,p1_jmis_residual_queue_panel.csv,brand_new_platform_share,high_post,sql,0.027502813781775538,0.008093794188357619,0.004329975957222859,1073,n_new_answerers_profiles,brand_new_platform_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,android,-0.07050465386645483,0.011199442208346113,1.9705922427769837e-05,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,apache-spark,-0.06221699675668723,0.009635946573397534,1.5057006442593461e-05,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,bash,-0.06360181915003794,0.009376873665425884,8.838169734987703e-06,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,docker,-0.056157325770076025,0.0072907447123822435,2.122632239237477e-06,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,excel,-0.061594441333082145,0.009384138205030928,1.2623497474419112e-05,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,firebase,-0.06440087880068321,0.01061919578498093,2.9136097741492383e-05,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,javascript,-0.0645584611861624,0.009713891625717487,1.1033094573642621e-05,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,kubernetes,-0.058999793187134816,0.008908800802138322,1.1461646190207103e-05,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,linux,-0.06530967754103664,0.01027648027399515,1.782595726304464e-05,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,memory-management,-0.06282184658244128,0.009486475918758189,1.146891466814833e-05,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,multithreading,-0.06345849847463933,0.009772664543288541,1.417018694387159e-05,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,numpy,-0.0631635857403855,0.009390753998379983,9.685859511704253e-06,1077,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,pandas,-0.0627328414474366,0.00940866124722479,1.0652210777537316e-05,1076,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,python,-0.06100697162482203,0.009929203582261063,2.543770326407848e-05,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,regex,-0.06350185666102776,0.009378565121964886,9.009136949101005e-06,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_low_tenure_share,p1_jmis_residual_queue_panel.csv,low_tenure_existing_share,high_post,sql,-0.06196935655523006,0.00946898357012524,1.3028412751956765e-05,1073,n_new_answerers_profiles,low_tenure_existing_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,android,0.037824238635035,0.007519737730135124,0.00018400176595783174,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,apache-spark,0.03220027252031241,0.008480659291628367,0.00196276096776792,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,bash,0.03394983690514092,0.008083651377444698,0.0008908639078850984,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,docker,0.030743050727915118,0.008866812868049894,0.003773340204934579,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,excel,0.034629906411455184,0.007760318641523507,0.0005364467844049988,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,firebase,0.03294936212076529,0.00893843840443087,0.0024429161586808808,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,javascript,0.03130722078732094,0.01430411203836514,0.04606620876623582,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,kubernetes,0.031103056760484558,0.008434890126475319,0.002437243016682204,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,linux,0.033418043792034835,0.008766493689593535,0.001905064202175981,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,memory-management,0.0322301795697998,0.008441628860040105,0.0018826918606526628,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,multithreading,0.03246973707405312,0.008476386465476,0.0018364420881550908,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,numpy,0.03331814235872889,0.008282472058874635,0.0012587043720189,1077,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,pandas,0.03353032873097058,0.008244392963024557,0.001154115876398559,1076,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,python,0.02277996175596485,0.011581714820202932,0.06933897292004343,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,regex,0.033771342378196144,0.0081873000967577,0.0010309080583199423,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
resort_established_cross_tag_share,p1_jmis_residual_queue_panel.csv,established_cross_tag_share,high_post,sql,0.03446654277345432,0.00821400281233639,0.0008973710682358114,1073,n_new_answerers_profiles,established_cross_tag_share ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
consequence_first_answer_1d_closure,p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,high_post,android,-0.03479882641126099,0.012813379177377692,0.01673001812831171,1075,first_answer_1d_denom_closure,first_answer_1d_rate_closure ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
consequence_first_answer_1d_closure,p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,high_post,apache-spark,-0.031095793883529156,0.010454738079332688,0.01004998591648656,1075,first_answer_1d_denom_closure,first_answer_1d_rate_closure ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
consequence_first_answer_1d_closure,p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,high_post,bash,-0.03269800147148726,0.010613551966816563,0.008137156485748982,1075,first_answer_1d_denom_closure,first_answer_1d_rate_closure ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
consequence_first_answer_1d_closure,p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,high_post,docker,-0.033687229902902065,0.011143927742753676,0.009127140247989824,1075,first_answer_1d_denom_closure,first_answer_1d_rate_closure ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
consequence_first_answer_1d_closure,p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,high_post,excel,-0.03548936179756078,0.009497665678544489,0.0022110405497843405,1075,first_answer_1d_denom_closure,first_answer_1d_rate_closure ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
consequence_first_answer_1d_closure,p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,high_post,firebase,-0.033770472578170736,0.010964717666978178,0.008151008635636045,1075,first_answer_1d_denom_closure,first_answer_1d_rate_closure ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
consequence_first_answer_1d_closure,p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,high_post,javascript,-0.02883672815919829,0.01651292598189595,0.10265042252907676,1075,first_answer_1d_denom_closure,first_answer_1d_rate_closure ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
consequence_first_answer_1d_closure,p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,high_post,kubernetes,-0.02863217022101518,0.009657010727801264,0.010239140182673247,1075,first_answer_1d_denom_closure,first_answer_1d_rate_closure ~ high_post + C(primary_tag):time_index + C(primary_tag) + C(month_id)
