primary_tag,entry_month,post_chatgpt,exposure_index,high_tag,rate,n_eligible,outcome
android,2023-09,1,-0.5824723369899437,0,0.27375886524822696,705,transition_first_positive_365d
android,2023-10,1,-0.5824723369899437,0,0.2833333333333333,720,transition_first_positive_365d
android,2023-11,1,-0.5824723369899437,0,0.3099510603588907,613,transition_first_positive_365d
android,2023-12,1,-0.5824723369899437,0,0.304029304029304,546,transition_first_positive_365d
android,2024-01,1,-0.5824723369899437,0,0.2817919075144509,692,transition_first_positive_365d
android,2024-02,1,-0.5824723369899437,0,0.2358490566037736,636,transition_first_positive_365d
android,2024-03,1,-0.5824723369899437,0,0.23824959481361427,617,transition_first_positive_365d
android,2024-04,1,-0.5824723369899437,0,0.2608695652173913,529,transition_first_positive_365d
android,2024-05,1,-0.5824723369899437,0,0.2356687898089172,628,transition_first_positive_365d
android,2024-06,1,-0.5824723369899437,0,0.24273858921161826,482,transition_first_positive_365d
android,2024-07,1,-0.5824723369899437,0,0.21669980119284293,503,transition_first_positive_365d
android,2024-08,1,-0.5824723369899437,0,0.21428571428571427,490,transition_first_positive_365d
android,2024-09,1,-0.5824723369899437,0,0.23440860215053763,465,transition_first_positive_365d
android,2024-10,1,-0.5824723369899437,0,0.1963927855711423,499,transition_first_positive_365d
android,2024-11,1,-0.5824723369899437,0,0.17660550458715596,436,transition_first_positive_365d
android,2024-12,1,-0.5824723369899437,0,0.1671018276762402,383,transition_first_positive_365d
apache-spark,2020-01,0,0.6785814699695615,1,0.6477732793522267,247,transition_first_positive_365d
apache-spark,2020-02,0,0.6785814699695615,1,0.5854922279792746,193,transition_first_positive_365d
apache-spark,2020-03,0,0.6785814699695615,1,0.5164835164835165,182,transition_first_positive_365d
apache-spark,2020-04,0,0.6785814699695615,1,0.5644444444444444,225,transition_first_positive_365d
apache-spark,2020-05,0,0.6785814699695615,1,0.489010989010989,182,transition_first_positive_365d
apache-spark,2020-06,0,0.6785814699695615,1,0.48633879781420764,183,transition_first_positive_365d
apache-spark,2020-07,0,0.6785814699695615,1,0.5246913580246914,162,transition_first_positive_365d
apache-spark,2020-08,0,0.6785814699695615,1,0.5850340136054422,147,transition_first_positive_365d
apache-spark,2020-09,0,0.6785814699695615,1,0.528169014084507,142,transition_first_positive_365d
apache-spark,2020-10,0,0.6785814699695615,1,0.5469613259668509,181,transition_first_positive_365d
apache-spark,2020-11,0,0.6785814699695615,1,0.4444444444444444,135,transition_first_positive_365d
apache-spark,2020-12,0,0.6785814699695615,1,0.4830508474576271,118,transition_first_positive_365d
apache-spark,2021-01,0,0.6785814699695615,1,0.42990654205607476,107,transition_first_positive_365d
apache-spark,2021-02,0,0.6785814699695615,1,0.3853211009174312,109,transition_first_positive_365d
apache-spark,2021-03,0,0.6785814699695615,1,0.4188034188034188,117,transition_first_positive_365d
apache-spark,2021-04,0,0.6785814699695615,1,0.5185185185185185,108,transition_first_positive_365d
apache-spark,2021-05,0,0.6785814699695615,1,0.45794392523364486,107,transition_first_positive_365d
apache-spark,2021-06,0,0.6785814699695615,1,0.4642857142857143,112,transition_first_positive_365d
apache-spark,2021-07,0,0.6785814699695615,1,0.4740740740740741,135,transition_first_positive_365d
apache-spark,2021-08,0,0.6785814699695615,1,0.45544554455445546,101,transition_first_positive_365d
apache-spark,2021-09,0,0.6785814699695615,1,0.46846846846846846,111,transition_first_positive_365d
apache-spark,2021-10,0,0.6785814699695615,1,0.4649122807017544,114,transition_first_positive_365d
apache-spark,2021-11,0,0.6785814699695615,1,0.5175438596491229,114,transition_first_positive_365d
apache-spark,2021-12,0,0.6785814699695615,1,0.5247524752475248,101,transition_first_positive_365d
apache-spark,2022-01,0,0.6785814699695615,1,0.4631578947368421,95,transition_first_positive_365d
apache-spark,2022-02,0,0.6785814699695615,1,0.3983739837398374,123,transition_first_positive_365d
apache-spark,2022-03,0,0.6785814699695615,1,0.3629032258064516,124,transition_first_positive_365d
apache-spark,2022-04,0,0.6785814699695615,1,0.42424242424242425,132,transition_first_positive_365d
apache-spark,2022-05,0,0.6785814699695615,1,0.3963963963963964,111,transition_first_positive_365d
apache-spark,2022-06,0,0.6785814699695615,1,0.3274336283185841,113,transition_first_positive_365d
apache-spark,2022-07,0,0.6785814699695615,1,0.40625,128,transition_first_positive_365d
apache-spark,2022-08,0,0.6785814699695615,1,0.40816326530612246,98,transition_first_positive_365d
apache-spark,2022-09,0,0.6785814699695615,1,0.36633663366336633,101,transition_first_positive_365d
apache-spark,2022-10,0,0.6785814699695615,1,0.2809917355371901,121,transition_first_positive_365d
apache-spark,2022-11,0,0.6785814699695615,1,0.3924050632911392,79,transition_first_positive_365d
apache-spark,2022-11,1,0.6785814699695615,1,0.3333333333333333,3,transition_first_positive_365d
apache-spark,2022-12,1,0.6785814699695615,1,0.4077669902912621,103,transition_first_positive_365d
apache-spark,2023-01,1,0.6785814699695615,1,0.3287671232876712,73,transition_first_positive_365d
apache-spark,2023-02,1,0.6785814699695615,1,0.24742268041237114,97,transition_first_positive_365d
apache-spark,2023-03,1,0.6785814699695615,1,0.34782608695652173,92,transition_first_positive_365d
apache-spark,2023-04,1,0.6785814699695615,1,0.3384615384615385,65,transition_first_positive_365d
apache-spark,2023-05,1,0.6785814699695615,1,0.3424657534246575,73,transition_first_positive_365d
apache-spark,2023-06,1,0.6785814699695615,1,0.3076923076923077,65,transition_first_positive_365d
apache-spark,2023-07,1,0.6785814699695615,1,0.3188405797101449,69,transition_first_positive_365d
apache-spark,2023-08,1,0.6785814699695615,1,0.3064516129032258,62,transition_first_positive_365d
apache-spark,2023-09,1,0.6785814699695615,1,0.32,50,transition_first_positive_365d
apache-spark,2023-10,1,0.6785814699695615,1,0.35185185185185186,54,transition_first_positive_365d
apache-spark,2023-11,1,0.6785814699695615,1,0.2982456140350877,57,transition_first_positive_365d
apache-spark,2023-12,1,0.6785814699695615,1,0.2978723404255319,47,transition_first_positive_365d
apache-spark,2024-01,1,0.6785814699695615,1,0.3492063492063492,63,transition_first_positive_365d
apache-spark,2024-02,1,0.6785814699695615,1,0.28846153846153844,52,transition_first_positive_365d
apache-spark,2024-03,1,0.6785814699695615,1,0.3050847457627119,59,transition_first_positive_365d
apache-spark,2024-04,1,0.6785814699695615,1,0.2391304347826087,46,transition_first_positive_365d
apache-spark,2024-05,1,0.6785814699695615,1,0.3333333333333333,39,transition_first_positive_365d
apache-spark,2024-06,1,0.6785814699695615,1,0.17777777777777778,45,transition_first_positive_365d
apache-spark,2024-07,1,0.6785814699695615,1,0.2857142857142857,49,transition_first_positive_365d
apache-spark,2024-08,1,0.6785814699695615,1,0.2553191489361702,47,transition_first_positive_365d
apache-spark,2024-09,1,0.6785814699695615,1,0.2894736842105263,38,transition_first_positive_365d
apache-spark,2024-10,1,0.6785814699695615,1,0.2777777777777778,36,transition_first_positive_365d
apache-spark,2024-11,1,0.6785814699695615,1,0.14285714285714285,35,transition_first_positive_365d
apache-spark,2024-12,1,0.6785814699695615,1,0.3,20,transition_first_positive_365d
bash,2020-01,0,0.4267372425853595,1,0.6565934065934066,364,transition_first_positive_365d
bash,2020-02,0,0.4267372425853595,1,0.5483870967741935,310,transition_first_positive_365d
bash,2020-03,0,0.4267372425853595,1,0.5106382978723404,282,transition_first_positive_365d
bash,2020-04,0,0.4267372425853595,1,0.5032467532467533,308,transition_first_positive_365d
bash,2020-05,0,0.4267372425853595,1,0.4928571428571429,280,transition_first_positive_365d
bash,2020-06,0,0.4267372425853595,1,0.4807692307692308,260,transition_first_positive_365d
bash,2020-07,0,0.4267372425853595,1,0.4248927038626609,233,transition_first_positive_365d
bash,2020-08,0,0.4267372425853595,1,0.49382716049382713,243,transition_first_positive_365d
bash,2020-09,0,0.4267372425853595,1,0.4977578475336323,223,transition_first_positive_365d
bash,2020-10,0,0.4267372425853595,1,0.4520547945205479,219,transition_first_positive_365d
bash,2020-11,0,0.4267372425853595,1,0.45410628019323673,207,transition_first_positive_365d
bash,2020-12,0,0.4267372425853595,1,0.49710982658959535,173,transition_first_positive_365d
bash,2021-01,0,0.4267372425853595,1,0.5108695652173914,184,transition_first_positive_365d
bash,2021-02,0,0.4267372425853595,1,0.4350282485875706,177,transition_first_positive_365d
bash,2021-03,0,0.4267372425853595,1,0.40375586854460094,213,transition_first_positive_365d
bash,2021-04,0,0.4267372425853595,1,0.46190476190476193,210,transition_first_positive_365d
bash,2021-05,0,0.4267372425853595,1,0.4342105263157895,152,transition_first_positive_365d
bash,2021-06,0,0.4267372425853595,1,0.3837837837837838,185,transition_first_positive_365d
bash,2021-07,0,0.4267372425853595,1,0.48717948717948717,156,transition_first_positive_365d
bash,2021-08,0,0.4267372425853595,1,0.4451219512195122,164,transition_first_positive_365d
bash,2021-09,0,0.4267372425853595,1,0.42962962962962964,135,transition_first_positive_365d
bash,2021-10,0,0.4267372425853595,1,0.45549738219895286,191,transition_first_positive_365d
bash,2021-11,0,0.4267372425853595,1,0.43956043956043955,182,transition_first_positive_365d
bash,2021-12,0,0.4267372425853595,1,0.40476190476190477,168,transition_first_positive_365d
bash,2022-01,0,0.4267372425853595,1,0.41013824884792627,217,transition_first_positive_365d
bash,2022-02,0,0.4267372425853595,1,0.345679012345679,162,transition_first_positive_365d
bash,2022-03,0,0.4267372425853595,1,0.39215686274509803,204,transition_first_positive_365d
bash,2022-04,0,0.4267372425853595,1,0.39106145251396646,179,transition_first_positive_365d
bash,2022-05,0,0.4267372425853595,1,0.4260355029585799,169,transition_first_positive_365d
bash,2022-06,0,0.4267372425853595,1,0.4111111111111111,180,transition_first_positive_365d
bash,2022-07,0,0.4267372425853595,1,0.42045454545454547,176,transition_first_positive_365d
bash,2022-08,0,0.4267372425853595,1,0.3373493975903614,166,transition_first_positive_365d
bash,2022-09,0,0.4267372425853595,1,0.44594594594594594,148,transition_first_positive_365d
bash,2022-10,0,0.4267372425853595,1,0.32592592592592595,135,transition_first_positive_365d
bash,2022-11,0,0.4267372425853595,1,0.32116788321167883,137,transition_first_positive_365d
bash,2022-11,1,0.4267372425853595,1,0.5,6,transition_first_positive_365d
bash,2022-12,1,0.4267372425853595,1,0.3880597014925373,134,transition_first_positive_365d
bash,2023-01,1,0.4267372425853595,1,0.3619631901840491,163,transition_first_positive_365d
bash,2023-02,1,0.4267372425853595,1,0.2857142857142857,112,transition_first_positive_365d
bash,2023-03,1,0.4267372425853595,1,0.34545454545454546,110,transition_first_positive_365d
bash,2023-04,1,0.4267372425853595,1,0.38095238095238093,84,transition_first_positive_365d
bash,2023-05,1,0.4267372425853595,1,0.3137254901960784,102,transition_first_positive_365d
bash,2023-06,1,0.4267372425853595,1,0.34782608695652173,92,transition_first_positive_365d
bash,2023-07,1,0.4267372425853595,1,0.3614457831325301,83,transition_first_positive_365d
bash,2023-08,1,0.4267372425853595,1,0.3048780487804878,82,transition_first_positive_365d
bash,2023-09,1,0.4267372425853595,1,0.34523809523809523,84,transition_first_positive_365d
bash,2023-10,1,0.4267372425853595,1,0.3614457831325301,83,transition_first_positive_365d
bash,2023-11,1,0.4267372425853595,1,0.352112676056338,71,transition_first_positive_365d
bash,2023-12,1,0.4267372425853595,1,0.3333333333333333,66,transition_first_positive_365d
bash,2024-01,1,0.4267372425853595,1,0.25,64,transition_first_positive_365d
bash,2024-02,1,0.4267372425853595,1,0.2647058823529412,68,transition_first_positive_365d
bash,2024-03,1,0.4267372425853595,1,0.2878787878787879,66,transition_first_positive_365d
bash,2024-04,1,0.4267372425853595,1,0.2608695652173913,69,transition_first_positive_365d
bash,2024-05,1,0.4267372425853595,1,0.3411764705882353,85,transition_first_positive_365d
bash,2024-06,1,0.4267372425853595,1,0.2391304347826087,46,transition_first_positive_365d
bash,2024-07,1,0.4267372425853595,1,0.17777777777777778,45,transition_first_positive_365d
bash,2024-08,1,0.4267372425853595,1,0.2222222222222222,45,transition_first_positive_365d
bash,2024-09,1,0.4267372425853595,1,0.23636363636363636,55,transition_first_positive_365d
bash,2024-10,1,0.4267372425853595,1,0.34146341463414637,41,transition_first_positive_365d
bash,2024-11,1,0.4267372425853595,1,0.2127659574468085,47,transition_first_positive_365d
bash,2024-12,1,0.4267372425853595,1,0.25,28,transition_first_positive_365d
docker,2020-01,0,-2.067518990036933,0,0.6196769456681351,681,transition_first_positive_365d
docker,2020-02,0,-2.067518990036933,0,0.5691176470588235,680,transition_first_positive_365d
docker,2020-03,0,-2.067518990036933,0,0.5803432137285491,641,transition_first_positive_365d
docker,2020-04,0,-2.067518990036933,0,0.5503355704697986,745,transition_first_positive_365d
docker,2020-05,0,-2.067518990036933,0,0.5436156763590392,791,transition_first_positive_365d
docker,2020-06,0,-2.067518990036933,0,0.5392405063291139,790,transition_first_positive_365d
docker,2020-07,0,-2.067518990036933,0,0.5402635431918009,683,transition_first_positive_365d
docker,2020-08,0,-2.067518990036933,0,0.5226209048361935,641,transition_first_positive_365d
docker,2020-09,0,-2.067518990036933,0,0.51875,640,transition_first_positive_365d
docker,2020-10,0,-2.067518990036933,0,0.48717948717948717,624,transition_first_positive_365d
docker,2020-11,0,-2.067518990036933,0,0.4713584288052373,611,transition_first_positive_365d
docker,2020-12,0,-2.067518990036933,0,0.4612794612794613,594,transition_first_positive_365d
docker,2021-01,0,-2.067518990036933,0,0.44916540212443096,659,transition_first_positive_365d
docker,2021-02,0,-2.067518990036933,0,0.4740061162079511,654,transition_first_positive_365d
docker,2021-03,0,-2.067518990036933,0,0.47150997150997154,702,transition_first_positive_365d
docker,2021-04,0,-2.067518990036933,0,0.47597597597597596,666,transition_first_positive_365d
docker,2021-05,0,-2.067518990036933,0,0.45942028985507244,690,transition_first_positive_365d
docker,2021-06,0,-2.067518990036933,0,0.4798657718120805,596,transition_first_positive_365d
docker,2021-07,0,-2.067518990036933,0,0.4468802698145025,593,transition_first_positive_365d
docker,2021-08,0,-2.067518990036933,0,0.4266263237518911,661,transition_first_positive_365d
docker,2021-09,0,-2.067518990036933,0,0.4230769230769231,598,transition_first_positive_365d
docker,2021-10,0,-2.067518990036933,0,0.4628099173553719,605,transition_first_positive_365d
docker,2021-11,0,-2.067518990036933,0,0.43884892086330934,556,transition_first_positive_365d
docker,2021-12,0,-2.067518990036933,0,0.40931780366056575,601,transition_first_positive_365d
docker,2022-01,0,-2.067518990036933,0,0.448062015503876,645,transition_first_positive_365d
docker,2022-02,0,-2.067518990036933,0,0.3962900505902192,593,transition_first_positive_365d
docker,2022-03,0,-2.067518990036933,0,0.45516074450084604,591,transition_first_positive_365d
docker,2022-04,0,-2.067518990036933,0,0.41487603305785126,605,transition_first_positive_365d
docker,2022-05,0,-2.067518990036933,0,0.3993660855784469,631,transition_first_positive_365d
docker,2022-06,0,-2.067518990036933,0,0.4350453172205438,662,transition_first_positive_365d
docker,2022-07,0,-2.067518990036933,0,0.3968253968253968,630,transition_first_positive_365d
docker,2022-08,0,-2.067518990036933,0,0.3970802919708029,685,transition_first_positive_365d
docker,2022-09,0,-2.067518990036933,0,0.36849507735583686,711,transition_first_positive_365d
docker,2022-10,0,-2.067518990036933,0,0.3536776212832551,639,transition_first_positive_365d
docker,2022-11,0,-2.067518990036933,0,0.3463949843260188,638,transition_first_positive_365d
docker,2022-11,1,-2.067518990036933,0,0.34782608695652173,23,transition_first_positive_365d
docker,2022-12,1,-2.067518990036933,0,0.363013698630137,584,transition_first_positive_365d
docker,2023-01,1,-2.067518990036933,0,0.34810126582278483,632,transition_first_positive_365d
docker,2023-02,1,-2.067518990036933,0,0.32663316582914576,597,transition_first_positive_365d
docker,2023-03,1,-2.067518990036933,0,0.38484848484848483,660,transition_first_positive_365d
docker,2023-04,1,-2.067518990036933,0,0.3281853281853282,518,transition_first_positive_365d
docker,2023-05,1,-2.067518990036933,0,0.3305785123966942,484,transition_first_positive_365d
docker,2023-06,1,-2.067518990036933,0,0.2952586206896552,464,transition_first_positive_365d
docker,2023-07,1,-2.067518990036933,0,0.2871900826446281,484,transition_first_positive_365d
docker,2023-08,1,-2.067518990036933,0,0.3287128712871287,505,transition_first_positive_365d
docker,2023-09,1,-2.067518990036933,0,0.3161592505854801,427,transition_first_positive_365d
docker,2023-10,1,-2.067518990036933,0,0.2853932584269663,445,transition_first_positive_365d
docker,2023-11,1,-2.067518990036933,0,0.35365853658536583,410,transition_first_positive_365d
docker,2023-12,1,-2.067518990036933,0,0.3426183844011142,359,transition_first_positive_365d
docker,2024-01,1,-2.067518990036933,0,0.3051224944320713,449,transition_first_positive_365d
docker,2024-02,1,-2.067518990036933,0,0.29975429975429974,407,transition_first_positive_365d
docker,2024-03,1,-2.067518990036933,0,0.29521276595744683,376,transition_first_positive_365d
docker,2024-04,1,-2.067518990036933,0,0.22911051212938005,371,transition_first_positive_365d
docker,2024-05,1,-2.067518990036933,0,0.2691358024691358,405,transition_first_positive_365d
docker,2024-06,1,-2.067518990036933,0,0.2516778523489933,298,transition_first_positive_365d
docker,2024-07,1,-2.067518990036933,0,0.234375,320,transition_first_positive_365d
docker,2024-08,1,-2.067518990036933,0,0.2467948717948718,312,transition_first_positive_365d
docker,2024-09,1,-2.067518990036933,0,0.15354330708661418,254,transition_first_positive_365d
docker,2024-10,1,-2.067518990036933,0,0.2,245,transition_first_positive_365d
docker,2024-11,1,-2.067518990036933,0,0.22660098522167488,203,transition_first_positive_365d
docker,2024-12,1,-2.067518990036933,0,0.18974358974358974,195,transition_first_positive_365d
excel,2020-01,0,0.5121987286806099,1,0.5419734904270986,679,transition_first_positive_365d
excel,2020-02,0,0.5121987286806099,1,0.39112050739957716,473,transition_first_positive_365d
excel,2020-03,0,0.5121987286806099,1,0.38063063063063063,444,transition_first_positive_365d
excel,2020-04,0,0.5121987286806099,1,0.4,405,transition_first_positive_365d
excel,2020-05,0,0.5121987286806099,1,0.38235294117647056,442,transition_first_positive_365d
excel,2020-06,0,0.5121987286806099,1,0.36711711711711714,444,transition_first_positive_365d
excel,2020-07,0,0.5121987286806099,1,0.4067415730337079,445,transition_first_positive_365d
excel,2020-08,0,0.5121987286806099,1,0.3993993993993994,333,transition_first_positive_365d
excel,2020-09,0,0.5121987286806099,1,0.35410764872521244,353,transition_first_positive_365d
excel,2020-10,0,0.5121987286806099,1,0.35947712418300654,306,transition_first_positive_365d
excel,2020-11,0,0.5121987286806099,1,0.3656716417910448,268,transition_first_positive_365d
excel,2020-12,0,0.5121987286806099,1,0.3298611111111111,288,transition_first_positive_365d
excel,2021-01,0,0.5121987286806099,1,0.33858267716535434,381,transition_first_positive_365d
excel,2021-02,0,0.5121987286806099,1,0.348993288590604,298,transition_first_positive_365d
excel,2021-03,0,0.5121987286806099,1,0.34365325077399383,323,transition_first_positive_365d
excel,2021-04,0,0.5121987286806099,1,0.3586206896551724,290,transition_first_positive_365d
excel,2021-05,0,0.5121987286806099,1,0.3279742765273312,311,transition_first_positive_365d
excel,2021-06,0,0.5121987286806099,1,0.3048327137546468,269,transition_first_positive_365d
excel,2021-07,0,0.5121987286806099,1,0.32936507936507936,252,transition_first_positive_365d
excel,2021-08,0,0.5121987286806099,1,0.4068965517241379,290,transition_first_positive_365d
excel,2021-09,0,0.5121987286806099,1,0.352059925093633,267,transition_first_positive_365d
excel,2021-10,0,0.5121987286806099,1,0.35684647302904565,241,transition_first_positive_365d
excel,2021-11,0,0.5121987286806099,1,0.28169014084507044,284,transition_first_positive_365d
excel,2021-12,0,0.5121987286806099,1,0.33185840707964603,226,transition_first_positive_365d
excel,2022-01,0,0.5121987286806099,1,0.2783882783882784,273,transition_first_positive_365d
excel,2022-02,0,0.5121987286806099,1,0.3132530120481928,249,transition_first_positive_365d
excel,2022-03,0,0.5121987286806099,1,0.3373015873015873,252,transition_first_positive_365d
excel,2022-04,0,0.5121987286806099,1,0.3094170403587444,223,transition_first_positive_365d
excel,2022-05,0,0.5121987286806099,1,0.30612244897959184,245,transition_first_positive_365d
excel,2022-06,0,0.5121987286806099,1,0.3614457831325301,249,transition_first_positive_365d
excel,2022-07,0,0.5121987286806099,1,0.2808988764044944,267,transition_first_positive_365d
excel,2022-08,0,0.5121987286806099,1,0.35403726708074534,322,transition_first_positive_365d
excel,2022-09,0,0.5121987286806099,1,0.2798165137614679,218,transition_first_positive_365d
excel,2022-10,0,0.5121987286806099,1,0.28448275862068967,232,transition_first_positive_365d
excel,2022-11,0,0.5121987286806099,1,0.3088803088803089,259,transition_first_positive_365d
excel,2022-11,1,0.5121987286806099,1,0.3076923076923077,13,transition_first_positive_365d
excel,2022-12,1,0.5121987286806099,1,0.35,220,transition_first_positive_365d
excel,2023-01,1,0.5121987286806099,1,0.28174603174603174,252,transition_first_positive_365d
excel,2023-02,1,0.5121987286806099,1,0.27102803738317754,214,transition_first_positive_365d
excel,2023-03,1,0.5121987286806099,1,0.29767441860465116,215,transition_first_positive_365d
excel,2023-04,1,0.5121987286806099,1,0.36363636363636365,165,transition_first_positive_365d
excel,2023-05,1,0.5121987286806099,1,0.29411764705882354,170,transition_first_positive_365d
excel,2023-06,1,0.5121987286806099,1,0.3192771084337349,166,transition_first_positive_365d
excel,2023-07,1,0.5121987286806099,1,0.23809523809523808,168,transition_first_positive_365d
excel,2023-08,1,0.5121987286806099,1,0.25308641975308643,162,transition_first_positive_365d
excel,2023-09,1,0.5121987286806099,1,0.25157232704402516,159,transition_first_positive_365d
excel,2023-10,1,0.5121987286806099,1,0.3284671532846715,137,transition_first_positive_365d
excel,2023-11,1,0.5121987286806099,1,0.2981366459627329,161,transition_first_positive_365d
excel,2023-12,1,0.5121987286806099,1,0.3023255813953488,129,transition_first_positive_365d
excel,2024-01,1,0.5121987286806099,1,0.22857142857142856,140,transition_first_positive_365d
excel,2024-02,1,0.5121987286806099,1,0.20454545454545456,132,transition_first_positive_365d
excel,2024-03,1,0.5121987286806099,1,0.2204724409448819,127,transition_first_positive_365d
excel,2024-04,1,0.5121987286806099,1,0.1981981981981982,111,transition_first_positive_365d
excel,2024-05,1,0.5121987286806099,1,0.3,120,transition_first_positive_365d
excel,2024-06,1,0.5121987286806099,1,0.23958333333333334,96,transition_first_positive_365d
excel,2024-07,1,0.5121987286806099,1,0.25,80,transition_first_positive_365d
excel,2024-08,1,0.5121987286806099,1,0.21176470588235294,85,transition_first_positive_365d
excel,2024-09,1,0.5121987286806099,1,0.2079207920792079,101,transition_first_positive_365d
excel,2024-10,1,0.5121987286806099,1,0.18478260869565216,92,transition_first_positive_365d
excel,2024-11,1,0.5121987286806099,1,0.19402985074626866,67,transition_first_positive_365d
excel,2024-12,1,0.5121987286806099,1,0.22388059701492538,67,transition_first_positive_365d
firebase,2020-01,0,-0.8269317640104322,0,0.5995203836930456,417,transition_first_positive_365d
firebase,2020-02,0,-0.8269317640104322,0,0.4905149051490515,369,transition_first_positive_365d
firebase,2020-03,0,-0.8269317640104322,0,0.5471204188481675,382,transition_first_positive_365d
firebase,2020-04,0,-0.8269317640104322,0,0.5237226277372263,548,transition_first_positive_365d
firebase,2020-05,0,-0.8269317640104322,0,0.533210332103321,542,transition_first_positive_365d
firebase,2020-06,0,-0.8269317640104322,0,0.523725834797891,569,transition_first_positive_365d
firebase,2020-07,0,-0.8269317640104322,0,0.4911242603550296,507,transition_first_positive_365d
firebase,2020-08,0,-0.8269317640104322,0,0.49292929292929294,495,transition_first_positive_365d
firebase,2020-09,0,-0.8269317640104322,0,0.4830917874396135,414,transition_first_positive_365d
firebase,2020-10,0,-0.8269317640104322,0,0.49606299212598426,381,transition_first_positive_365d
firebase,2020-11,0,-0.8269317640104322,0,0.5095693779904307,418,transition_first_positive_365d
firebase,2020-12,0,-0.8269317640104322,0,0.4604904632152589,367,transition_first_positive_365d
firebase,2021-01,0,-0.8269317640104322,0,0.49551569506726456,446,transition_first_positive_365d
firebase,2021-02,0,-0.8269317640104322,0,0.44415584415584414,385,transition_first_positive_365d
