specification,break_month,variant,term,coef,se,pval
expert_answer_share,2021-10,level_and_slope,exposure_break_post,-0.012166207786123028,0.009154978206682913,0.18387529644131206
expert_answer_share,2021-10,level_and_slope,exposure_break_slope,-0.002251414558872539,0.0007708957629860699,0.0034945058146701566
expert_answer_share,2021-11,level_only,exposure_break_post,-0.0006530610626807045,0.008996901649739457,0.9421345098787336
expert_answer_share,2021-11,slope_only,exposure_break_slope,-0.001827900434408939,0.0008370454738562236,0.028980414369346785
expert_answer_share,2021-11,level_and_slope,exposure_break_post,-0.012114525459736354,0.007368554537291889,0.10015877279378507
expert_answer_share,2021-11,level_and_slope,exposure_break_slope,-0.002116850099114325,0.000799840415044177,0.008130772928296061
expert_answer_share,2021-12,level_only,exposure_break_post,-0.0006738043559842315,0.008568647323687487,0.93732213329353
expert_answer_share,2021-12,slope_only,exposure_break_slope,-0.0017581948984936784,0.0008273779609031518,0.03358492553560279
expert_answer_share,2021-12,level_and_slope,exposure_break_post,-0.010373525104341723,0.0075378574675257414,0.16876277471912782
expert_answer_share,2021-12,level_and_slope,exposure_break_slope,-0.0019695350708660206,0.0008149516150022771,0.01565972856071184
expert_answer_share,2022-01,level_only,exposure_break_post,-0.0031157306717291985,0.008326614271794801,0.7082634210186891
expert_answer_share,2022-01,slope_only,exposure_break_slope,-0.0016931442014519505,0.0008185954253794412,0.03860685311492735
expert_answer_share,2022-01,level_and_slope,exposure_break_post,-0.011276710490397104,0.007630168252637306,0.13943157015020602
expert_answer_share,2022-01,level_and_slope,exposure_break_slope,-0.0018846788671124774,0.0008144634982349589,0.020667026284613668
expert_answer_share,2022-02,level_only,exposure_break_post,-0.005346431895576237,0.008078821697382476,0.5081099030239158
expert_answer_share,2022-02,slope_only,exposure_break_slope,-0.0016341430251914702,0.0008109206793036931,0.043886839746118414
expert_answer_share,2022-02,level_and_slope,exposure_break_post,-0.011728524604795364,0.007807873435780567,0.13306077115158418
expert_answer_share,2022-02,level_and_slope,exposure_break_slope,-0.0017910046989026481,0.0008128641955781026,0.02757178990842429
expert_answer_share,2022-03,level_only,exposure_break_post,-0.006690141524454416,0.008154690752490238,0.41198579315100026
expert_answer_share,2022-03,slope_only,exposure_break_slope,-0.0015826594646785694,0.0008059671862179068,0.049567527200406046
expert_answer_share,2022-03,level_and_slope,exposure_break_post,-0.011435618767950632,0.00795995951102498,0.1508195067969759
expert_answer_share,2022-03,level_and_slope,exposure_break_slope,-0.0016985992997823438,0.0008056284446586558,0.034995086341180225
expert_answer_share,2022-04,level_only,exposure_break_post,-0.006664804107509538,0.007185183692576842,0.3536275403984964
expert_answer_share,2022-04,slope_only,exposure_break_slope,-0.001542834623713013,0.0008026725261303575,0.05459039238778822
expert_answer_share,2022-04,level_and_slope,exposure_break_post,-0.009798925775410514,0.00712487647038611,0.16903483926051255
expert_answer_share,2022-04,level_and_slope,exposure_break_slope,-0.0016103894521217546,0.0008030964033475468,0.044938936475283096
expert_answer_share,2022-05,level_only,exposure_break_post,-0.005864404036155346,0.006818287736365552,0.3897343453016352
expert_answer_share,2022-05,slope_only,exposure_break_slope,-0.0015154293205776135,0.0007952842576194098,0.05671263069437749
expert_answer_share,2022-05,level_and_slope,exposure_break_post,-0.007632006582814563,0.006964592526433636,0.27315335600145807
expert_answer_share,2022-05,level_and_slope,exposure_break_slope,-0.001545895683183313,0.0008028355694868239,0.05416126381725051
expert_answer_share,2022-06,level_only,exposure_break_post,-0.0062532011683921074,0.007530194662923701,0.4063030942646614
expert_answer_share,2022-06,slope_only,exposure_break_slope,-0.0014964204989512436,0.0007861114852978066,0.05696583448537878
expert_answer_share,2022-06,level_and_slope,exposure_break_post,-0.006618672465254148,0.007558302487124248,0.3812027156569454
expert_answer_share,2022-06,level_and_slope,exposure_break_slope,-0.0015020116673424633,0.0007885496695397706,0.05680899996934492
expert_answer_share,2022-07,level_only,exposure_break_post,-0.010228388379174634,0.008737988569222616,0.2417734522456041
expert_answer_share,2022-07,slope_only,exposure_break_slope,-0.0014726693400389473,0.0007768518168185474,0.05800119838835304
expert_answer_share,2022-07,level_and_slope,exposure_break_post,-0.00930084063844026,0.00846389466957837,0.2718185526096091
expert_answer_share,2022-07,level_and_slope,exposure_break_slope,-0.0014519777842609213,0.0007681707975819532,0.05873446387582363
expert_answer_share,2022-08,level_only,exposure_break_post,-0.009447896136687488,0.008750693753725815,0.2802873957279729
expert_answer_share,2022-08,slope_only,exposure_break_slope,-0.0014607113610206831,0.0007721781031469603,0.058534063557099704
expert_answer_share,2022-08,level_and_slope,exposure_break_post,-0.007238009856033049,0.008300669750450356,0.3832198242400132
expert_answer_share,2022-08,level_and_slope,exposure_break_slope,-0.0014210654346930932,0.0007548945349994696,0.059772387670507764
expert_answer_share,2022-09,level_only,exposure_break_post,-0.008412377162093258,0.009643021790704054,0.38300123129309604
expert_answer_share,2022-09,slope_only,exposure_break_slope,-0.0014622110829884257,0.00077099118910811,0.05788945495835457
expert_answer_share,2022-09,level_and_slope,exposure_break_post,-0.004834372108318016,0.009194106226961858,0.599018781292158
expert_answer_share,2022-09,level_and_slope,exposure_break_slope,-0.001418424671507404,0.0007468724134285586,0.05754441739438464
expert_answer_share,2022-10,level_only,exposure_break_post,-0.01162183399594299,0.009358499646243688,0.2142926517770336
expert_answer_share,2022-10,slope_only,exposure_break_slope,-0.0014614950391754545,0.0007698079201382668,0.05762773423915447
expert_answer_share,2022-10,level_and_slope,exposure_break_post,-0.00693858890981821,0.008337406990386069,0.40528260647743874
expert_answer_share,2022-10,level_and_slope,exposure_break_slope,-0.0013743373551327318,0.0007263453740481747,0.05847412376275462
expert_answer_share,2022-11,level_only,exposure_break_post,-0.016657165217847946,0.01027157115145907,0.10487264013127885
expert_answer_share,2022-11,slope_only,exposure_break_slope,-0.001450475380357011,0.0007662258264175204,0.05835615282426336
expert_answer_share,2022-11,level_and_slope,exposure_break_post,-0.011315860782646119,0.008614948233123948,0.18900958494651887
expert_answer_share,2022-11,level_and_slope,exposure_break_slope,-0.0012691115931057738,0.0006869414576700231,0.06467739567355411
expert_answer_share,2022-12,level_only,exposure_break_post,-0.02107305708036,0.011031157010637062,0.056091823337890735
expert_answer_share,2022-12,slope_only,exposure_break_slope,-0.0014294297368129662,0.0007623923096914422,0.060802801163245754
expert_answer_share,2022-12,level_and_slope,exposure_break_post,-0.01551772273607847,0.009091889751272224,0.0878656681677929
expert_answer_share,2022-12,level_and_slope,exposure_break_slope,-0.0011266830717982328,0.0006538675886453614,0.08486938382828695
novice_entry_share,2020-07,level_only,exposure_break_post,0.015698749905804398,0.009160039642429948,0.08655996872061106
novice_entry_share,2020-07,slope_only,exposure_break_slope,-0.00475909685176064,0.002643659735386498,0.07183022239061582
novice_entry_share,2020-07,level_and_slope,exposure_break_post,-0.0022013455736398747,0.007674833836000811,0.774245186353747
novice_entry_share,2020-07,level_and_slope,exposure_break_slope,-0.00520449791562575,0.003167850087867131,0.10040120768729252
novice_entry_share,2020-08,level_only,exposure_break_post,0.013728279695680625,0.008172154271026202,0.09297968523608527
novice_entry_share,2020-08,slope_only,exposure_break_slope,-0.0039363103269759,0.0021914806086856314,0.07246468382418182
novice_entry_share,2020-08,level_and_slope,exposure_break_post,-0.0053759782235586326,0.006795907504530678,0.4289083241579429
novice_entry_share,2020-08,level_and_slope,exposure_break_slope,-0.004853787497254061,0.0027824252890934903,0.0810815481993802
novice_entry_share,2020-09,level_only,exposure_break_post,0.011705454800254067,0.008206497200765672,0.15376320720993406
novice_entry_share,2020-09,slope_only,exposure_break_slope,-0.003298262139173498,0.0018764683192926332,0.0787991326749976
novice_entry_share,2020-09,level_and_slope,exposure_break_post,-0.008493198747857623,0.006097849046209944,0.16367459400791473
novice_entry_share,2020-09,level_and_slope,exposure_break_slope,-0.004542649691351094,0.002230800369505813,0.04171705050396074
novice_entry_share,2020-10,level_only,exposure_break_post,0.012379129857109854,0.007799449132843657,0.11247187782221484
novice_entry_share,2020-10,slope_only,exposure_break_slope,-0.002862061132421792,0.0016345997393268042,0.0799588736879434
novice_entry_share,2020-10,level_and_slope,exposure_break_post,-0.004774681356846794,0.006366047856739369,0.45324094288166905
novice_entry_share,2020-10,level_and_slope,exposure_break_slope,-0.0034701455147768396,0.0020001773197222267,0.08275516396139682
novice_entry_share,2020-11,level_only,exposure_break_post,0.011152563173526864,0.007737014180623661,0.14945598468866264
novice_entry_share,2020-11,slope_only,exposure_break_slope,-0.0025122386292387674,0.0014496639084041912,0.08309921515490308
novice_entry_share,2020-11,level_and_slope,exposure_break_post,-0.006164385027399954,0.0067867176821529065,0.3637190143192415
novice_entry_share,2020-11,level_and_slope,exposure_break_slope,-0.0032002908290215187,0.0017669634465167236,0.07011282018807606
novice_entry_share,2020-12,level_only,exposure_break_post,0.010705970822300225,0.007096273559784277,0.13138184619412313
novice_entry_share,2020-12,slope_only,exposure_break_slope,-0.0022387772131971634,0.0012958010496598232,0.08403901419035703
novice_entry_share,2020-12,level_and_slope,exposure_break_post,-0.005735433626165376,0.006642347671611781,0.3878819464153238
novice_entry_share,2020-12,level_and_slope,exposure_break_slope,-0.002805145882197429,0.001645255824260955,0.08819615861322441
novice_entry_share,2021-01,level_only,exposure_break_post,0.010446193513870375,0.006852638640413604,0.1274076845327942
novice_entry_share,2021-01,slope_only,exposure_break_slope,-0.002023459095666388,0.0011726399555592546,0.08442683199612677
novice_entry_share,2021-01,level_and_slope,exposure_break_post,-0.0049647449951037885,0.0061761506703942315,0.4214792813491547
novice_entry_share,2021-01,level_and_slope,exposure_break_slope,-0.0024591877394446885,0.001457379437188307,0.09152571531742806
novice_entry_share,2021-02,level_only,exposure_break_post,0.010181292429706338,0.006447108931337233,0.11428954959232103
novice_entry_share,2021-02,slope_only,exposure_break_slope,-0.00185310596770047,0.001072712151851289,0.08407862022545076
novice_entry_share,2021-02,level_and_slope,exposure_break_post,-0.004108124638463815,0.0053648766534690525,0.44382836016241245
novice_entry_share,2021-02,level_and_slope,exposure_break_slope,-0.0021724604290993452,0.0012991162409833378,0.09447301748454368
novice_entry_share,2021-03,level_only,exposure_break_post,0.009049468372611289,0.006157975467175684,0.14168298730083648
novice_entry_share,2021-03,slope_only,exposure_break_slope,-0.0017067155734708014,0.0009924398374115545,0.08548391196726664
novice_entry_share,2021-03,level_and_slope,exposure_break_post,-0.005018278455605934,0.0038336766371194456,0.1905347273517355
novice_entry_share,2021-03,level_and_slope,exposure_break_slope,-0.0020541877265260453,0.001140446339743429,0.07166918239396905
novice_entry_share,2021-04,level_only,exposure_break_post,0.010621543330068173,0.005055266005344425,0.03563350964313673
novice_entry_share,2021-04,slope_only,exposure_break_slope,-0.0016064843567999499,0.0009196918222343496,0.08067832312340269
novice_entry_share,2021-04,level_and_slope,exposure_break_post,-0.0010031518676045833,0.004125782665341578,0.8078952422238944
novice_entry_share,2021-04,level_and_slope,exposure_break_slope,-0.0016676112955343898,0.001111394256961924,0.1334932684175685
novice_entry_share,2021-05,level_only,exposure_break_post,0.010412540023188008,0.00449004455729725,0.02039350640990255
novice_entry_share,2021-05,slope_only,exposure_break_slope,-0.0015242918048224679,0.0008570415212330115,0.07531345141092677
novice_entry_share,2021-05,level_and_slope,exposure_break_post,-0.0006262022351357399,0.004122035148349475,0.8792533524701651
novice_entry_share,2021-05,level_and_slope,exposure_break_slope,-0.0015582344414191286,0.0010371777253437725,0.13299915519127228
novice_entry_share,2021-06,level_only,exposure_break_post,0.011154359955371842,0.00443745002289203,0.011947645500867207
novice_entry_share,2021-06,slope_only,exposure_break_slope,-0.0014643562680321863,0.0008070261869203748,0.06959940057045769
novice_entry_share,2021-06,level_and_slope,exposure_break_post,0.001215720491280079,0.00350724417918354,0.7288683534325071
novice_entry_share,2021-06,level_and_slope,exposure_break_slope,-0.0014062783093408391,0.0009300932679697313,0.13054007471803217
novice_entry_share,2021-07,level_only,exposure_break_post,0.011325232015922821,0.0039782563014476155,0.004416346915714959
novice_entry_share,2021-07,slope_only,exposure_break_slope,-0.0014167461234696269,0.0007606928680057239,0.06254085496620482
novice_entry_share,2021-07,level_and_slope,exposure_break_post,0.0018986172825821664,0.004614101524262735,0.6807195251256319
novice_entry_share,2021-07,level_and_slope,exposure_break_slope,-0.0013357769354400578,0.0009040567364106776,0.13953184931020468
novice_entry_share,2021-08,level_only,exposure_break_post,0.010592232099059825,0.003964578443149039,0.007546423508580481
novice_entry_share,2021-08,slope_only,exposure_break_slope,-0.0013747488957521245,0.0007208887147657668,0.05651805173080027
novice_entry_share,2021-08,level_and_slope,exposure_break_post,0.0013992734465595213,0.004738417005537039,0.7677616690215616
novice_entry_share,2021-08,level_and_slope,exposure_break_slope,-0.0013216621799656775,0.0008444162401205308,0.11754105130584178
novice_entry_share,2021-09,level_only,exposure_break_post,0.01101162170732368,0.00339526189673332,0.0011818197517996366
novice_entry_share,2021-09,slope_only,exposure_break_slope,-0.001345114088025132,0.0006878545444448089,0.050521593219127005
novice_entry_share,2021-09,level_and_slope,exposure_break_post,0.00260776329037241,0.003776014523433326,0.4898090133464945
novice_entry_share,2021-09,level_and_slope,exposure_break_slope,-0.0012587005197481531,0.000776522550613199,0.10502938671665836
novice_entry_share,2021-10,level_only,exposure_break_post,0.01165076055416389,0.0034394535002380783,0.0007056174176738758
novice_entry_share,2021-10,slope_only,exposure_break_slope,-0.0013261352362647662,0.0006588089836206183,0.044122174642454055
novice_entry_share,2021-10,level_and_slope,exposure_break_post,0.003924151969532831,0.004256669712544497,0.3565895431009318
novice_entry_share,2021-10,level_and_slope,exposure_break_slope,-0.0012118870583690757,0.0007376380277226423,0.10039758168110134
novice_entry_share,2021-11,level_only,exposure_break_post,0.01085447753907004,0.0032030841961115633,0.0007020991675199691
novice_entry_share,2021-11,slope_only,exposure_break_slope,-0.001310514508961137,0.0006337169864692249,0.03864183624886123
novice_entry_share,2021-11,level_and_slope,exposure_break_post,0.0035558913368581406,0.00413782735694346,0.39014086202041265
novice_entry_share,2021-11,level_and_slope,exposure_break_slope,-0.001220300645861026,0.0006995037261410879,0.08106785794530003
novice_entry_share,2021-12,level_only,exposure_break_post,0.01036077591157179,0.002081098886568924,6.407495055085746e-07
novice_entry_share,2021-12,slope_only,exposure_break_slope,-0.0012988492067363044,0.0006100638894080807,0.03325111608741796
novice_entry_share,2021-12,level_and_slope,exposure_break_post,0.003565389059367302,0.0035728338961859706,0.31831996392130146
novice_entry_share,2021-12,level_and_slope,exposure_break_slope,-0.0012197807979223325,0.0006732872507790207,0.07003571275590714
novice_entry_share,2022-01,level_only,exposure_break_post,0.008145085920558003,0.001958503311047264,3.198792790007614e-05
novice_entry_share,2022-01,slope_only,exposure_break_slope,-0.0012853087637357458,0.0005881044054271913,0.028851385795173143
novice_entry_share,2022-01,level_and_slope,exposure_break_post,0.0018723783262901313,0.0037943688569240398,0.6216859077834903
novice_entry_share,2022-01,level_and_slope,exposure_break_slope,-0.00124989516811662,0.0006488537457398663,0.05406534881855605
novice_entry_share,2022-02,level_only,exposure_break_post,0.005473676695939859,0.002014007506134021,0.0065716849114115525
novice_entry_share,2022-02,slope_only,exposure_break_slope,-0.0012700844131787545,0.000569673233122079,0.025780895651126307
novice_entry_share,2022-02,level_and_slope,exposure_break_post,4.7453481836179145e-05,0.0036692264986704307,0.9896813824144735
novice_entry_share,2022-02,level_and_slope,exposure_break_slope,-0.0012693542916562342,0.0006168151773817104,0.03959812454862592
novice_entry_share,2022-03,level_only,exposure_break_post,0.003676964911559493,0.0016715089217141559,0.027821954893906778
novice_entry_share,2022-03,slope_only,exposure_break_slope,-0.001255925868491971,0.0005522012845115113,0.022942027192758795
novice_entry_share,2022-03,level_and_slope,exposure_break_post,-0.0008207118334647002,0.0036726086541570132,0.8231710054402341
novice_entry_share,2022-03,level_and_slope,exposure_break_slope,-0.0012660512127954644,0.0005947688038610403,0.03328370198896443
novice_entry_share,2022-04,level_only,exposure_break_post,0.0036527539916839974,0.0017987410541837408,0.042282584852926505
novice_entry_share,2022-04,slope_only,exposure_break_slope,-0.0012493231352900928,0.000537944541356663,0.020211334117097184
novice_entry_share,2022-04,level_and_slope,exposure_break_post,0.000246499181521689,0.0034704514532305692,0.9433754811445988
novice_entry_share,2022-04,level_and_slope,exposure_break_slope,-0.0012470460539715793,0.0005658892888252204,0.027545967973299123
novice_entry_share,2022-05,level_only,exposure_break_post,6.321013736368527e-05,0.0020185815371308383,0.9750190168088413
novice_entry_share,2022-05,slope_only,exposure_break_slope,-0.001237922493518593,0.0005265537331806812,0.01872354350589194
novice_entry_share,2022-05,level_and_slope,exposure_break_post,-0.00231387626999744,0.003119901382921243,0.4582991473562289
novice_entry_share,2022-05,level_and_slope,exposure_break_slope,-0.0012525206611777987,0.0005454763537917336,0.021664673018850757
novice_entry_share,2022-06,level_only,exposure_break_post,-0.0028934689933175217,0.002076160521677465,0.1634192644679987
novice_entry_share,2022-06,slope_only,exposure_break_slope,-0.0012248181611565945,0.0005179976880251839,0.018053239155504695
novice_entry_share,2022-06,level_and_slope,exposure_break_post,-0.004052136183899216,0.002699604441816516,0.1333526952959864
novice_entry_share,2022-06,level_and_slope,exposure_break_slope,-0.0012373306922390825,0.00052837438851103,0.019192596606815656
novice_entry_share,2022-07,level_only,exposure_break_post,-0.003794383488048055,0.002390711217932043,0.11248187926279786
novice_entry_share,2022-07,slope_only,exposure_break_slope,-0.0012165962576062266,0.000511499279317931,0.01738367738821366
novice_entry_share,2022-07,level_and_slope,exposure_break_post,-0.0037556413529426314,0.0025253826594152555,0.13697326072527718
novice_entry_share,2022-07,level_and_slope,exposure_break_slope,-0.0012162014658880817,0.0005137842736982822,0.017925946684036614
novice_entry_share,2022-08,level_only,exposure_break_post,-0.00850766233704388,0.0032685545581285897,0.00924437229804344
novice_entry_share,2022-08,slope_only,exposure_break_slope,-0.0012003529676656258,0.0005058964847373826,0.017657430405544627
novice_entry_share,2022-08,level_and_slope,exposure_break_post,-0.007340297773016559,0.0029095151300107956,0.011640491210459271
novice_entry_share,2022-08,level_and_slope,exposure_break_slope,-0.0011760811989835333,0.0005028627095492252,0.019347239242541274
novice_entry_share,2022-09,level_only,exposure_break_post,-0.008335975777303105,0.0038017773997793118,0.02833244336529464
novice_entry_share,2022-09,slope_only,exposure_break_slope,-0.0011925673939370083,0.0005011197711752115,0.017321796324872286
novice_entry_share,2022-09,level_and_slope,exposure_break_post,-0.006014756076103548,0.0031080552149053966,0.05296387819310096
novice_entry_share,2022-09,level_and_slope,exposure_break_slope,-0.001151452191447356,0.00048630762230428195,0.01789689106924787
novice_entry_share,2022-10,level_only,exposure_break_post,-0.010132626186131987,0.004640698281023027,0.029004375279340414
novice_entry_share,2022-10,slope_only,exposure_break_slope,-0.0011863729718716823,0.0004968778055220149,0.01695623279380328
novice_entry_share,2022-10,level_and_slope,exposure_break_post,-0.0067842151854522765,0.0035427712381782463,0.05549940592213727
novice_entry_share,2022-10,level_and_slope,exposure_break_slope,-0.0011155406486592677,0.0004696874300461238,0.01754560983408645
novice_entry_share,2022-11,level_only,exposure_break_post,-0.011680603438498941,0.005263703150798327,0.026480958712989295
novice_entry_share,2022-11,slope_only,exposure_break_slope,-0.0011813636998241187,0.0004940132664243356,0.016786072003605303
novice_entry_share,2022-11,level_and_slope,exposure_break_post,-0.007548837865048024,0.0038972178168362173,0.052747634555707835
novice_entry_share,2022-11,level_and_slope,exposure_break_slope,-0.0010774070747237372,0.0004583399007261045,0.01873951117639773
novice_entry_share,2022-12,level_only,exposure_break_post,-0.011544420036337162,0.005771755703672674,0.04548326732284052
novice_entry_share,2022-12,slope_only,exposure_break_slope,-0.0011834185254524113,0.0004903373345942216,0.01580106798942017
novice_entry_share,2022-12,level_and_slope,exposure_break_post,-0.006603693028647178,0.00404073179132527,0.10219976595393518
novice_entry_share,2022-12,level_and_slope,exposure_break_slope,-0.0010696149845841089,0.0004296355977969929,0.012789179277576248
accepted_7d_rate,2020-07,level_only,exposure_break_post,-0.0027937436458995396,0.0031246979926519954,0.3712767496753455
accepted_7d_rate,2020-07,slope_only,exposure_break_slope,0.0004000334674323291,0.00069069635692551,0.562471679061394
accepted_7d_rate,2020-07,level_and_slope,exposure_break_post,-0.004755534073158623,0.0031173913956688685,0.12713815130862122
accepted_7d_rate,2020-07,level_and_slope,exposure_break_slope,-0.0005905505445290599,0.00042911953955992473,0.1687624383136339
accepted_7d_rate,2020-08,level_only,exposure_break_post,-0.0033452480462118138,0.002824706517741871,0.2363015971092315
accepted_7d_rate,2020-08,slope_only,exposure_break_slope,0.00043266240246093827,0.0006061032516804743,0.47532443124382584
accepted_7d_rate,2020-08,level_and_slope,exposure_break_post,-0.005053038518958266,0.0023709299548508806,0.03306875837312116
accepted_7d_rate,2020-08,level_and_slope,exposure_break_slope,-0.00044999355231740886,0.000524655536051152,0.3910618256542865
